,Rk,Player,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Team,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
0,1.0,Kyle Schwarber*,31.0,4,19.0,16.0,2,2,0.0,0.0,1,1.0,0.0,0.0,2,6,0.125,0.263,0.313,0.576,5.0,1.0,1,0.0,0.0,0,/*D,,PHI,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Trea Turner,31.0,4,17.0,15.0,2,3,0.0,0.0,0,0.0,2.0,0.0,2,5,0.2,0.294,0.2,0.494,3.0,0.0,0,0.0,0.0,0,/*6,,PHI,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Nick Castellanos,32.0,4,17.0,17.0,2,7,1.0,0.0,1,3.0,0.0,0.0,0,3,0.412,0.412,0.647,1.059,11.0,0.0,0,0.0,0.0,0,*/9,,PHI,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,Bryce Harper*,31.0,4,17.0,12.0,3,4,2.0,0.0,1,3.0,0.0,0.0,5,5,0.333,0.529,0.75,1.279,9.0,0.0,0,0.0,0.0,0,/*3,,PHI,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,J.T. Realmuto,33.0,4,16.0,11.0,1,0,0.0,0.0,0,1.0,0.0,0.0,3,4,0.0,0.313,0.0,0.313,0.0,0.0,2,0.0,0.0,0,/*2,,PHI,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,Alec Bohm,27.0,4,14.0,13.0,0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0.077,0.143,0.077,0.22,1.0,0.0,0,0.0,0.0,0,/*5H,,PHI,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,Bryson Stott*,26.0,4,13.0,11.0,1,2,0.0,1.0,0,2.0,0.0,1.0,2,4,0.182,0.308,0.364,0.671,4.0,0.0,0,0.0,0.0,0,/*4H,,PHI,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,Brandon Marsh*,26.0,4,13.0,13.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,3,0.077,0.077,0.077,0.154,1.0,0.0,0,0.0,0.0,0,*/87H,,PHI,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,Johan Rojas,23.0,3,6.0,5.0,0,1,0.0,0.0,0,0.0,1.0,0.0,1,1,0.2,0.333,0.2,0.533,1.0,0.0,0,0.0,0.0,0,*/8,,PHI,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,Kody Clemens*,28.0,4,5.0,5.0,0,2,1.0,0.0,0,1.0,0.0,0.0,0,2,0.4,0.4,0.6,1.0,3.0,0.0,0,0.0,0.0,0,/*H7,,PHI,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,Edmundo Sosa,28.0,2,5.0,4.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0,2,0.25,0.4,0.25,0.65,1.0,0.0,1,0.0,0.0,0,/45,,PHI,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,Austin Hays,28.0,2,4.0,4.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/7,,PHI,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Weston Wilson,29.0,2,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/7H,,PHI,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,Aaron Nola,31.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,JosÃ© Ruiz,29.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,Cristopher SÃ¡nchez*,27.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Orion Kerkering,23.0,4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/*1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,Jeff Hoffman,31.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/*1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,Carlos EstÃ©vez,31.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/*1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Matt Strahm,32.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/*1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,Ranger SuÃ¡rez*,28.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,Tanner Banks,32.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
22,23.0,Zack Wheeler*,34.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
23,24.0,JosÃ© Alvarado*,29.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,PHI,,,,,,,,,,,,,,,,,,,,,,,
24,,Team Totals,,4,149.0,129.0,12,24,4.0,1.0,3,11.0,3.0,1.0,16,38,0.186,0.295,0.302,0.598,39.0,1.0,4,0.0,0.0,0,,,PHI,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,Ozzie Albies#,27.0,2,8.0,8.0,0,1,0.0,0.0,0,0.0,1.0,0.0,0,4,0.125,0.125,0.125,0.25,1.0,0.0,0,0.0,0.0,0,/*4,,ATL,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Jorge Soler,32.0,2,8.0,7.0,1,2,0.0,0.0,1,1.0,0.0,0.0,1,2,0.286,0.375,0.714,1.089,5.0,0.0,0,0.0,0.0,0,*/9,,ATL,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Michael Harris II*,23.0,2,8.0,8.0,2,5,1.0,0.0,1,2.0,0.0,0.0,0,1,0.625,0.625,1.125,1.75,9.0,0.0,0,0.0,0.0,0,*/8,,ATL,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,Marcell Ozuna,33.0,2,8.0,7.0,0,2,0.0,0.0,0,1.0,0.0,0.0,0,4,0.286,0.25,0.286,0.536,2.0,0.0,0,0.0,1.0,0,/*D,,ATL,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,Matt Olson*,30.0,2,8.0,8.0,0,1,0.0,0.0,0,0.0,0.0,0.0,0,1,0.125,0.125,0.125,0.25,1.0,0.0,0,0.0,0.0,0,/*3,,ATL,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,RamÃ³n Laureano,29.0,2,8.0,8.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,*/7,,ATL,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,Orlando Arcia,29.0,2,6.0,6.0,1,1,0.0,0.0,0,0.0,0.0,0.0,0,2,0.167,0.167,0.167,0.333,1.0,0.0,0,0.0,0.0,0,/*6,,ATL,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,Gio Urshela,32.0,2,6.0,6.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/*5,,ATL,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,Travis d'Arnaud,35.0,2,5.0,5.0,0,1,1.0,0.0,0,0.0,0.0,0.0,0,1,0.2,0.2,0.4,0.6,2.0,0.0,0,0.0,0.0,0,/2H,,ATL,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,Sean Murphy,29.0,1,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/2,,ATL,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,Eli White,30.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,,0,0.0,,0,/H,,ATL,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,AJ Smith-Shawver,21.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Dylan Lee*,29.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,Pierce Johnson,33.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,Joe JimÃ©nez,29.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,Luke Jackson,32.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Daysbel HernÃ¡ndez,27.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,Max Fried*,30.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,Jesse Chavez,40.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Aaron Bummer*,30.0,1,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,ATL,,,,,,,,,,,,,,,,,,,,,,,
20,,Team Totals,,2,68.0,66.0,4,13,2.0,0.0,2,4.0,1.0,0.0,1,23,0.197,0.206,0.318,0.524,21.0,0.0,0,0.0,1.0,0,,,ATL,,,,,,,,,,,,,,,,,,,,,,,
0,1.0,Francisco Lindor#,30.0,13,62.0,51.0,11,14,3.0,1.0,2,8.0,0.0,0.0,10,13,0.275,0.387,0.49,0.877,25.0,0.0,0,0.0,1.0,2,*6,,NYM,,,,,,,,,,,,,,,,,,,,,,,
1,2.0,Pete Alonso,29.0,13,58.0,44.0,10,12,1.0,0.0,4,10.0,2.0,0.0,12,15,0.273,0.431,0.568,0.999,25.0,2.0,1,0.0,1.0,1,*3,,NYM,,,,,,,,,,,,,,,,,,,,,,,
2,3.0,Mark Vientos,24.0,13,58.0,55.0,8,18,2.0,0.0,5,14.0,0.0,0.0,3,19,0.327,0.362,0.636,0.998,35.0,1.0,0,0.0,0.0,0,*5,,NYM,,,,,,,,,,,,,,,,,,,,,,,
3,4.0,Brandon Nimmo*,31.0,13,58.0,50.0,7,11,0.0,0.0,1,6.0,0.0,0.0,7,11,0.22,0.328,0.28,0.608,14.0,0.0,1,0.0,0.0,0,*7,,NYM,,,,,,,,,,,,,,,,,,,,,,,
4,5.0,Starling Marte,35.0,13,55.0,47.0,4,13,4.0,0.0,0,9.0,1.0,0.0,3,11,0.277,0.345,0.362,0.707,17.0,0.0,3,0.0,2.0,0,*9,,NYM,,,,,,,,,,,,,,,,,,,,,,,
5,6.0,Francisco Alvarez,22.0,13,47.0,43.0,4,11,1.0,0.0,0,3.0,0.0,0.0,2,13,0.256,0.298,0.279,0.577,12.0,1.0,1,0.0,1.0,0,*2,,NYM,,,,,,,,,,,,,,,,,,,,,,,
6,7.0,Jose Iglesias,34.0,12,46.0,44.0,3,10,0.0,0.0,0,3.0,0.0,0.0,2,9,0.227,0.261,0.227,0.488,10.0,2.0,0,0.0,0.0,0,*4/5,,NYM,,,,,,,,,,,,,,,,,,,,,,,
7,8.0,Tyrone Taylor,30.0,13,44.0,37.0,6,6,2.0,0.0,0,1.0,0.0,0.0,4,8,0.162,0.295,0.216,0.512,8.0,1.0,3,0.0,0.0,0,*8/97,,NYM,,,,,,,,,,,,,,,,,,,,,,,
8,9.0,Jesse Winker*,30.0,10,32.0,22.0,7,7,0.0,2.0,1,4.0,1.0,0.0,7,4,0.318,0.531,0.636,1.168,14.0,0.0,3,0.0,0.0,0,/DH,,NYM,,,,,,,,,,,,,,,,,,,,,,,
9,10.0,J.D. Martinez,36.0,8,24.0,18.0,1,4,0.0,0.0,0,3.0,0.0,0.0,6,7,0.222,0.417,0.222,0.639,4.0,1.0,0,0.0,0.0,0,/DH,,NYM,,,,,,,,,,,,,,,,,,,,,,,
10,11.0,Jeff McNeil*,32.0,5,13.0,11.0,0,2,0.0,0.0,0,3.0,0.0,0.0,0,1,0.182,0.154,0.182,0.336,2.0,0.0,0,0.0,2.0,0,/H4,,NYM,,,,,,,,,,,,,,,,,,,,,,,
11,12.0,Harrison Bader,30.0,12,9.0,9.0,3,1,0.0,0.0,0,0.0,2.0,0.0,0,3,0.111,0.111,0.111,0.222,1.0,0.0,0,0.0,0.0,0,*8/H,,NYM,,,,,,,,,,,,,,,,,,,,,,,
12,13.0,Luisangel AcuÃ±a,22.0,9,3.0,3.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/4HD,,NYM,,,,,,,,,,,,,,,,,,,,,,,
13,14.0,Luis Torrens,28.0,2,1.0,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,/2,,NYM,,,,,,,,,,,,,,,,,,,,,,,
14,15.0,Sean Manaea,32.0,4,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
15,16.0,Phil Maton,31.0,6,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
16,17.0,Tylor Megill,28.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
17,18.0,Reed Garrett,31.0,7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
18,19.0,David Peterson*,28.0,5,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
19,20.0,Jose Quintana,35.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
20,21.0,Kodai Senga*,31.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
21,22.0,Luis Severino,30.0,3,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
22,23.0,Ryne Stanek,32.0,7,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
23,24.0,Edwin DÃ­az,30.0,6,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
24,25.0,JosÃ© ButtÃ³,26.0,6,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
25,26.0,Danny Young*,30.0,2,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0,0.0,0.0,0,/1,,NYM,,,,,,,,,,,,,,,,,,,,,,,
26,,Team Totals,,13,510.0,435.0,64,109,13.0,3.0,13,64.0,6.0,0.0,56,116,0.251,0.347,0.384,0.731,167.0,8.0,12,0.0,7.0,3,,,NYM,,,,,,,,,,,,,,,,,,,,,,,
0,1,Jake Irvin,27,33,,,97,173,,,29,,,,52,156,,,,,,,4,,,1,SP,,WSN,1.9,10,14,.417,4.41,33,0,0,0,0,187.2,92,1,5,769,91,4.41,1.199,8.3,1.4,2.5,7.5,3.00
1,2,Patrick Corbin*,34,32,,,114,208,,,25,,,,54,139,,,,,,,3,,,1,SP,,WSN,-0.9,6,13,.316,5.62,32,0,0,0,0,174.2,109,0,3,764,72,4.41,1.500,10.7,1.3,2.8,7.2,2.57
2,3,MacKenzie Gore*,25,32,,,93,171,,,15,,,,65,181,,,,,,,11,,,0,SP,,WSN,0.8,10,12,.455,3.90,32,0,0,0,0,166.1,72,0,14,731,103,3.53,1.419,9.3,0.8,3.5,9.8,2.78
3,4,Mitchell Parker*,24,29,,,82,154,,,18,,,,43,133,,,,,,,2,,,0,SP,,WSN,0.6,7,10,.412,4.29,29,0,0,0,0,151.0,72,0,7,646,94,3.85,1.305,9.2,1.1,2.6,7.9,3.09
4,5,DJ Herz*,23,19,,,45,76,,,11,,,,36,106,,,,,,,3,,,0,SP,,WSN,0.7,4,9,.308,4.16,19,0,0,0,0,88.2,41,1,5,382,97,3.71,1.263,7.7,1.1,3.7,10.8,2.94
5,6,Trevor Williams,32,13,,,17,51,,,3,,,,18,59,,,,,,,0,,,0,SP,,WSN,2.6,6,1,.857,2.03,13,0,0,0,0,66.2,15,1,0,260,199,2.79,1.035,6.9,0.4,2.4,8.0,3.28
6,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,WSN,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
7,7,Kyle Finnegan,32,65,,,31,61,,,9,,,,24,60,,,,,,,0,,,3,CL,AS,WSN,0.9,3,8,.273,3.68,0,58,0,0,38,63.2,26,0,2,271,110,4.25,1.335,8.6,1.3,3.4,8.5,2.50
8,8,Derek Law,33,75,,,31,82,,,7,,,,24,76,,,,,,,1,,,0,RP,,WSN,1.9,7,4,.636,2.60,0,8,0,0,1,90.0,26,0,6,365,155,3.32,1.178,8.2,0.7,2.4,7.6,3.17
9,9,Jacob Barnes,34,63,,,36,67,,,10,,,,20,55,,,,,,,0,,,2,RP,,WSN,0.1,8,3,.727,4.36,0,5,0,0,0,66.0,32,0,3,277,93,4.38,1.318,9.1,1.4,2.7,7.5,2.75
10,10,Robert Garcia*,28,72,,,34,55,,,4,,,,16,75,,,,,,,1,,,1,RP,,WSN,-0.2,3,6,.333,4.22,0,6,0,0,0,59.2,28,0,4,251,96,2.38,1.190,8.3,0.6,2.4,11.3,4.69
11,11,Dylan Floro,33,51,,,14,42,,,1,,,,13,40,,,,,,,0,,,0,RP,,WSN,1.6,3,3,.500,2.06,0,8,0,0,0,52.1,12,0,1,204,196,2.63,1.051,7.2,0.2,2.2,6.9,3.08
12,Rk,Player,Age,G,,,R,H,,,HR,,,,BB,SO,,,,,,,HBP,,,IBB,Pos,Awards,WSN,WAR,W,L,W-L%,ERA,GS,GF,CG,SHO,SV,IP,ER,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB
13,12,Tanner Rainey,31,50,,,28,47,,,8,,,,29,44,,,,,,,4,,,1,,,WSN,0.1,0,0,,4.76,0,30,0,0,0,51.0,27,0,5,231,85,5.42,1.490,8.3,1.4,5.1,7.8,1.52
14,13,Hunter Harvey,29,43,,,24,43,,,4,,,,12,50,,,,,,,4,,,1,,,WSN,0.1,2,4,.333,4.20,0,2,0,0,0,45.0,21,0,2,190,96,3.17,1.222,8.6,0.8,2.4,10.0,4.17
15,14,Jordan Weems,31,41,,,35,49,,,7,,,,24,35,,,,,,,2,,,0,,,WSN,-1.0,1,1,.500,6.70,0,10,0,0,0,41.2,31,0,1,196,60,5.54,1.752,10.6,1.5,5.2,7.6,1.46
16,15,Jose A. Ferrer*,24,31,,,12,27,,,1,,,,6,25,,,,,,,2,,,0,,,WSN,0.5,1,0,1.000,3.38,0,6,0,0,1,32.0,12,1,1,129,120,2.76,1.031,7.6,0.3,1.7,7.0,4.17
17,16,Eduardo Salazar,26,25,,,10,31,,,2,,,,12,24,,,,,,,1,,,0,,,WSN,0.5,0,1,.000,2.96,0,2,0,0,0,27.1,9,0,1,123,137,3.79,1.573,10.2,0.7,4.0,7.9,2.00
18,17,Joe La Sorsa*,26,16,,,9,17,,,4,,,,5,14,,,,,,,1,,,1,,,WSN,0.1,0,0,,4.58,0,6,0,0,0,17.2,9,0,0,74,89,5.54,1.245,8.7,2.0,2.5,7.1,2.80
19,18,Matt Barnes,34,14,,,11,16,,,1,,,,4,10,,,,,,,0,,,0,,,WSN,-0.2,0,0,,6.75,0,8,0,0,0,13.1,10,1,2,60,61,3.54,1.500,10.8,0.7,2.7,6.8,2.50
20,19,Joan Adon,25,8,,,8,12,,,2,,,,4,6,,,,,,,1,,,0,,,WSN,-0.1,0,0,,6.75,1,5,0,0,0,10.2,8,0,0,48,62,5.88,1.500,10.1,1.7,3.4,5.1,1.50
21,20,Jackson Rutledge,25,3,,,3,8,,,1,,,,2,9,,,,,,,1,,,0,,,WSN,0.2,0,0,,3.24,1,1,0,0,0,8.1,3,0,0,34,130,3.65,1.200,8.6,1.1,2.2,9.7,4.50
22,21,Josiah Gray,26,2,,,13,15,,,2,,,,5,9,,,,,,,0,,,0,,,WSN,-0.6,0,2,.000,14.04,2,0,0,0,0,8.1,13,0,0,44,30,5.93,2.400,16.2,2.2,5.4,9.7,1.80
